scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Hypophthalmichthys molitrix,2021-03-20 10:11:00 UTC,,"Неклиновский р-н, Ростовская обл., Россия",47.3282617171,38.8048706304,,Silver Carp,https://www.inaturalist.org/observations/102068801,https://inaturalist-open-data.s3.amazonaws.com/photos/170551970/medium.jpg,naturalist3423,102068801,Silver Carp,Actinopterygii,128274,1,0,2021/03/20 10:11 утра UTC,2021-03-20,2021-03-20 10:11:00 UTC,UTC,61,61,,open,false,,,1246651,Анатолий Кузьмин,2021-11-28 07:37:08 UTC,2025-08-03 03:33:15 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-11-22 14:18:36 -0600,"Terrible pic, but definitely a silver ","Willow Cutoff, Lake Arthur, LA, US",30.00256945,-92.8437366667,,Silver Carp,https://www.inaturalist.org/observations/101742955,https://inaturalist-open-data.s3.amazonaws.com/photos/169949792/medium.jpg,robjamax,101742955,Silver Carp,Actinopterygii,128274,2,0,Mon Nov 22 2021 14:18:36 GMT-0600 (CST),2021-11-22,2021-11-22 20:18:36 UTC,Central Time (US & Canada),4,4,,open,false,,,11383,Robby Maxwell,2021-11-23 03:55:18 UTC,2025-07-14 21:16:39 UTC,research,CC-BY-NC-ND,NA,3,false
Hypophthalmichthys molitrix,2021-11-19 16:33:58 -0600,Caught on 4 lb leader,"Lake Village, AR, US",33.2554809305,-91.2246562435,,Silver Carp,https://www.inaturalist.org/observations/101510376,https://inaturalist-open-data.s3.amazonaws.com/photos/169542666/medium.jpg,hambell,101510376,Silver Carp,Actinopterygii,128274,1,0,Fri Nov 19 2021 16:33:58 GMT-0600 (CST),2021-11-19,2021-11-19 22:33:58 UTC,Central Time (US & Canada),33,33,,open,false,,,4056197,,2021-11-20 04:10:21 UTC,2021-11-20 09:22:03 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-11-10 14:00:23 -0600,,"Morgan City, LA, US",29.6460283333,-91.249205,,Silver Carp,https://www.inaturalist.org/observations/100840581,https://inaturalist-open-data.s3.amazonaws.com/photos/168346048/medium.jpg,robjamax,100840581,Silver Carp,Actinopterygii,128274,2,0,Wed Nov 10 2021 14:00:23 GMT-0600 (CST),2021-11-10,2021-11-10 20:00:23 UTC,Central Time (US & Canada),4,4,,open,false,,,11383,Robby Maxwell,2021-11-11 09:18:31 UTC,2025-07-14 21:18:13 UTC,research,CC-BY-NC-ND,NA,3,false
Hypophthalmichthys molitrix,2021-08-28 10:35:00 -0500,,"Morelos, 89290 Tampico, Tamps., México",22.2198853768,-97.8836183996,,Silver Carp,https://www.inaturalist.org/observations/99095746,https://static.inaturalist.org/photos/165124442/medium.jpg,manzanaresjc,99095746,Silver Carp,Actinopterygii,128274,1,0,2021/08/28 10:35 AM CDT,2021-08-28,2021-08-28 15:35:00 UTC,Mexico City,55,55,,open,false,,,701664,Carlos R. Manzanares,2021-10-23 15:39:34 UTC,2024-11-08 14:08:07 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2021-10-20 16:50:55 -0500,,"Paducah, KY 42003, USA",37.0868888889,-88.5924416667,,Silver Carp,https://www.inaturalist.org/observations/99023353,https://inaturalist-open-data.s3.amazonaws.com/photos/164990816/medium.jpeg,justin_,99023353,Silver Carp,Actinopterygii,128274,2,0,2021-10-20 16:50:55,2021-10-20,2021-10-20 21:50:55 UTC,Central Time (US & Canada),NA,NA,,open,false,,,1713627,Justin Moscon,2021-10-22 22:23:45 UTC,2022-12-12 00:35:06 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2021-10-17 15:37:45 +0200,"Con i primi recuperi di quest'anno abbiamo notato la differenza dall'anno precedente ed è veramente sostanziale, se l'anno scorso il pesce era di taglia medio grande e in gran numero, quest'anno i pesci grandi sono veramente pochi quasi zero ma i nuovi nati sono centinaia di migliaia.
(Ripeto come sempre che il pesce recuperato lo liberiamo in canali più grandi, questi recuperi vengono effettuati in piccoli canali dove il livello delle acque in autunno/inverno cala a tal punto da costringere i pesci ad ammassarsi sotto i ponti dove l'acqua è più alta e a causa di ciò si sporca a tal punto da diventare melma e se i pesci vengono lasciati li morirebbero) ","Emilia-Romagna, IT",44.9472581077,11.9549683944,,Silver Carp,https://www.inaturalist.org/observations/98497613,https://static.inaturalist.org/photos/164003421/medium.jpeg,ceruta,98497613,Silver Carp,Actinopterygii,128274,3,0,2021-10-17 15:37:45,2021-10-17,2021-10-17 13:37:45 UTC,Rome,NA,27253,obscured,open,true,,,3988154,Daniel Girotti,2021-10-17 15:31:05 UTC,2025-07-15 20:58:47 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2021-07-20 10:37:00 -0500,,Kentucky Dam,37.0147918753,-88.2703270711,,Silver Carp,https://www.inaturalist.org/observations/97716852,https://static.inaturalist.org/photos/162545715/medium.jpg,schnautzr,97716852,Silver Carp,Actinopterygii,128274,2,0,2021/07/20 10:37 AM CDT,2021-07-20,2021-07-20 15:37:00 UTC,Central Time (US & Canada),261,261,,open,false,,,7694,Rob Schnautz,2021-10-10 00:31:21 UTC,2021-10-10 02:29:19 UTC,research,CC-BY,NA,NA,false
Hypophthalmichthys molitrix,2021-09-26 10:58:24 +0300,Dead corpse.,"Hořín, Mittelbömische Region, CZ",50.3520329824,14.466972196,,Silver Carp,https://www.inaturalist.org/observations/96260433,https://inaturalist-open-data.s3.amazonaws.com/photos/159894014/medium.jpg,peter_gabler,96260433,Silver Carp,Actinopterygii,128274,1,0,Sun Sep 26 2021 10:58:24 GMT+0200 (GMT+2),2021-09-26,2021-09-26 07:58:24 UTC,Athens,6,6,,open,false,,,1952440,Peter Gabler,2021-09-26 18:22:40 UTC,2022-04-29 21:50:26 UTC,research,CC0,NA,3,false
Hypophthalmichthys molitrix,2021-08-30 09:07:51 -0500,,"Jeanerette, LA 70544, USA",29.8738445278,-91.7664471944,,Silver Carp,https://www.inaturalist.org/observations/93147063,https://inaturalist-open-data.s3.amazonaws.com/photos/154340642/medium.jpeg,r_dobbs,93147063,Silver Carp,Actinopterygii,128274,2,0,2021-08-30 09:07:51,2021-08-30,2021-08-30 14:07:51 UTC,Central Time (US & Canada),NA,NA,,open,false,gps,gps,1541993,Robert Dobbs,2021-08-31 13:35:06 UTC,2025-07-14 21:17:38 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2021-08-01 06:43:10 UTC,,"Patterson, LA, US",29.7788858209,-91.3021533581,,Silver Carp,https://www.inaturalist.org/observations/90994334,https://inaturalist-open-data.s3.amazonaws.com/photos/150448926/medium.jpg,calebtheriot,90994334,Silver Carp,Actinopterygii,128274,1,0,Sun Aug 01 2021 06:43:10 GMT-0500 (CDT),2021-08-01,2021-08-01 06:43:10 UTC,UTC,786,786,,open,false,,,3743857,,2021-08-13 13:31:37 UTC,2021-08-13 14:44:28 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-06-22 10:25:30 UTC,Collected with a seine in an overflow puddle in the woods along river. ,"Outflow Channel, Vidalia, LA, US",31.0621364591,-91.6254558103,,Silver Carp,https://www.inaturalist.org/observations/90992493,https://inaturalist-open-data.s3.amazonaws.com/photos/150445872/medium.jpg,calebtheriot,90992493,Silver Carp,Actinopterygii,128274,1,0,Tue Jun 22 2021 10:25:30 GMT-0500 (CDT),2021-06-22,2021-06-22 10:25:30 UTC,UTC,408,408,,open,false,,,3743857,,2021-08-13 13:11:38 UTC,2021-08-18 13:21:45 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-08-04 15:47:41 UTC,,"Lawrence, KS, US",38.982424535,-95.1642722802,,Silver Carp,https://www.inaturalist.org/observations/89981467,https://inaturalist-open-data.s3.amazonaws.com/photos/148650033/medium.jpg,lampichthys,89981467,Silver Carp,Actinopterygii,128274,1,0,Wed Aug 04 2021 15:47:41 GMT-0500 (CDT),2021-08-04,2021-08-04 15:47:41 UTC,UTC,272,272,,open,false,,,1811975,,2021-08-05 01:36:26 UTC,2022-12-24 03:13:45 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-07-03 16:46:30 UTC,,"E Hartsburg Bottom Rd, Hartsburg, MO, US",38.658775,-92.2570283333,,Silver Carp,https://www.inaturalist.org/observations/88253054,https://inaturalist-open-data.s3.amazonaws.com/photos/145589307/medium.jpg,robinegg,88253054,Silver Carp,Actinopterygii,128274,1,0,Sat Jul 03 2021 16:46:30 GMT-0500 (CDT),2021-07-03,2021-07-03 16:46:30 UTC,UTC,6,6,,open,false,,,1945796,,2021-07-23 13:46:57 UTC,2021-07-23 14:23:17 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-07-07 12:53:39 -0500,Got caught in a beaver dam as water was receding,"De Valls Bluff, AR 72041, USA",34.7848802134,-91.3827213272,,Silver Carp,https://www.inaturalist.org/observations/86065978,https://static.inaturalist.org/photos/141716830/medium.jpeg,matt_sieja,86065978,Silver Carp,Actinopterygii,128274,1,0,2021-07-07 12:53:39,2021-07-07,2021-07-07 17:53:39 UTC,Central Time (US & Canada),8,8,,open,false,gps,gps,978675,Matt Sieja,2021-07-07 18:12:40 UTC,2022-01-03 15:04:54 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2021-07-01 22:15:06 UTC,Jumped into our boat while we made our way down the channel.,Louisiana,39.4489826544,-91.0515255108,,Silver Carp,https://www.inaturalist.org/observations/85313780,https://static.inaturalist.org/photos/140352034/medium.jpeg,theronblunck,85313780,Silver Carp,Actinopterygii,128274,1,0,2021-07-01 22:15:06,2021-07-01,2021-07-01 22:15:06 UTC,UTC,2371,2371,,open,false,,,2884023,Theron Blunck,2021-07-02 08:19:31 UTC,2022-05-26 00:56:12 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2021-06-27 20:31:06 -1000,,"Madison County Transit Confluence Trail, Granite City, IL, US",38.8072015113,-90.1024986515,,Silver Carp,https://www.inaturalist.org/observations/84795961,https://static.inaturalist.org/photos/139411603/medium.jpg,heppys,84795961,Silver Carp,Actinopterygii,128274,2,0,Sun Jun 27 2021 20:31:06 GMT-0500 (CDT),2021-06-27,2021-06-28 06:31:06 UTC,Hawaii,1238,1238,,open,false,,,1029399,Jacob,2021-06-28 01:31:11 UTC,2024-01-30 02:40:31 UTC,research,,NA,3,false
Hypophthalmichthys molitrix,2021-06-12 17:02:36 -0500,,"County Road 428, Sidon, MS, US",33.4138138919,-90.2457392962,,Silver Carp,https://www.inaturalist.org/observations/82750933,https://inaturalist-open-data.s3.amazonaws.com/photos/135842458/medium.jpg,pbarbour_1978,82750933,Silver Carp,Actinopterygii,128274,2,0,Sat Jun 12 2021 17:02:36 GMT-0500 (CDT),2021-06-12,2021-06-12 22:02:36 UTC,Central Time (US & Canada),5,5,,open,false,,,149814,Philip,2021-06-12 22:03:15 UTC,2021-06-23 01:13:06 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-06-12 12:44:14 +0300,,"Ботаника, Кишинёв, Молдавия",46.9764722222,28.8872638889,,Silver Carp,https://www.inaturalist.org/observations/82705664,https://inaturalist-open-data.s3.amazonaws.com/photos/135765326/medium.jpeg,stanislavschi_alexandr,82705664,Silver Carp,Actinopterygii,128274,1,0,2021-06-12 12:44:14,2021-06-12,2021-06-12 09:44:14 UTC,Kyiv,NA,NA,,open,false,gps,gps,3805776,Alexandr Stanislavschi,2021-06-12 17:00:51 UTC,2022-08-21 06:16:04 UTC,research,CC-BY,NA,2,false
Hypophthalmichthys molitrix,2021-05-13 10:23:00 UTC,,"Changsha, Hunan, China",28.1853559722,112.889594,,Silver Carp,https://www.inaturalist.org/observations/81821815,https://inaturalist-open-data.s3.amazonaws.com/photos/134016604/medium.jpg,zmp,81821815,Silver Carp,Actinopterygii,128274,1,0,2021/05/13 10:23 AM UTC,2021-05-13,2021-05-13 10:23:00 UTC,UTC,NA,NA,,open,false,,,3168755,MP Zhou,2021-06-06 06:41:17 UTC,2023-03-21 13:58:19 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-05-13 10:28:00 UTC,,"Changsha, Hunan, China",28.1852379722,112.889199,,Silver Carp,https://www.inaturalist.org/observations/81821810,https://inaturalist-open-data.s3.amazonaws.com/photos/134016133/medium.jpg,zmp,81821810,鲢鱼,Actinopterygii,128274,1,0,2021/05/13 10:28 AM UTC,2021-05-13,2021-05-13 10:28:00 UTC,UTC,NA,NA,,open,false,,,3168755,MP Zhou,2021-06-06 06:41:15 UTC,2025-01-31 02:36:54 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-05-13 10:42:00 UTC,,"Changsha, Hunan, China",28.184519,112.8871469722,,Silver Carp,https://www.inaturalist.org/observations/81821807,https://inaturalist-open-data.s3.amazonaws.com/photos/134015738/medium.jpg,zmp,81821807,Silver Carp,Actinopterygii,128274,1,0,2021/05/13 10:42 AM UTC,2021-05-13,2021-05-13 10:42:00 UTC,UTC,NA,NA,,open,false,,,3168755,MP Zhou,2021-06-06 06:41:14 UTC,2023-01-15 01:32:22 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-01-24 00:24:28 -0300,,Caxias do Sul,-29.0863609314,-51.0183525085,,Silver Carp,https://www.inaturalist.org/observations/80435614,https://inaturalist-open-data.s3.amazonaws.com/photos/131833956/medium.jpeg,carolinasschmith,80435614,Silver Carp,Actinopterygii,128274,2,0,Sun Jan 24 2021 00:24:28 GMT -0200 (GMT-2),2021-01-24,2021-01-24 03:24:28 UTC,Brasilia,1200,1200,,open,false,,,4482824,,2021-05-27 01:44:50 UTC,2023-04-18 18:02:15 UTC,research,CC-BY-NC,NA,333,false
Hypophthalmichthys molitrix,2021-05-25 11:35:17 -0500,,"Luling, LA, USA",29.92917414,-90.32133192,,Silver Carp,https://www.inaturalist.org/observations/80253060,https://inaturalist-open-data.s3.amazonaws.com/photos/131520194/medium.jpeg,robboo,80253060,Silver Carp,Actinopterygii,128274,2,0,2021-05-25 11:35:17,2021-05-25,2021-05-25 16:35:17 UTC,Central Time (US & Canada),3,3,,open,false,,,536962,,2021-05-25 16:36:04 UTC,2024-11-08 14:33:54 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2021-05-21 14:01:19 -0500,,"Paducah, KY, USA",37.08763387,-88.59281403,,Silver Carp,https://www.inaturalist.org/observations/79680093,https://inaturalist-open-data.s3.amazonaws.com/photos/130528361/medium.jpeg,jblewis,79680093,Silver Carp,Actinopterygii,128274,3,0,2021-05-21 14:01:19,2021-05-21,2021-05-21 19:01:19 UTC,Central Time (US & Canada),6,6,,open,false,,,1628347,Bryan Lewis,2021-05-21 19:01:48 UTC,2021-06-23 01:13:24 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2021-04-26 05:48:00 -0500,,"Fulton County, IL, USA",40.3416820705,-90.0933096304,,Silver Carp,https://www.inaturalist.org/observations/77707989,https://inaturalist-open-data.s3.amazonaws.com/photos/127101116/medium.jpeg,paulroots,77707989,Silver Carp,Actinopterygii,128274,2,0,2021/04/26 5:48 AM CDT,2021-04-26,2021-04-26 10:48:00 UTC,Central Time (US & Canada),4,4,,open,false,,,704781,Paul Roots,2021-05-07 03:59:54 UTC,2021-11-17 03:07:46 UTC,research,CC-BY,NA,NA,false
Hypophthalmichthys molitrix,2021-05-01 14:35:36 -0500,Big fish on shore.,"West Alton, MO, US",38.8773474075,-90.1841067768,,Silver Carp,https://www.inaturalist.org/observations/76256455,https://inaturalist-open-data.s3.amazonaws.com/photos/124746281/medium.jpg,paulabetz,76256455,Silver Carp,Actinopterygii,128274,2,1,Sat May 01 2021 14:35:36 GMT-0500 (CDT),2021-05-01,2021-05-01 19:35:36 UTC,Central Time (US & Canada),8,8,,open,false,,,913213,Paula,2021-05-01 19:37:15 UTC,2024-01-28 23:44:17 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-04-10 18:26:32 UTC,,"Havana, IL, USA",40.3024871944,-90.0654449722,,Silver Carp,https://www.inaturalist.org/observations/75999137,https://inaturalist-open-data.s3.amazonaws.com/photos/124351063/medium.jpeg,amyshaeffer,75999137,Silver Carp,Actinopterygii,128274,4,1,2021-04-10 6:26:32 PM CDT,2021-04-10,2021-04-10 18:26:32 UTC,UTC,NA,NA,,open,false,gps,gps,3965520,,2021-05-01 01:26:33 UTC,2022-06-18 13:43:51 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2021-04-26 19:08:16 -0500,,"Emiquon National Wildlife Refuge, Lewistown, IL, US",40.341705,-90.0933388333,,Silver Carp,https://www.inaturalist.org/observations/75374868,https://inaturalist-open-data.s3.amazonaws.com/photos/123314745/medium.jpg,skrentnyjeff,75374868,Silver Carp,Actinopterygii,128274,2,0,Mon Apr 26 2021 19:08:16 GMT-0500 (CDT),2021-04-26,2021-04-27 00:08:16 UTC,Central Time (US & Canada),5,5,,open,false,,,257635,Jeff Skrentny,2021-04-27 00:09:39 UTC,2021-04-29 13:22:04 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-04-13 12:12:38 UTC,,"Canton Rd, Cadiz, KY, US",36.774919563,-88.1116851873,,Silver Carp,https://www.inaturalist.org/observations/73875111,https://inaturalist-open-data.s3.amazonaws.com/photos/120670206/medium.jpg,sbrockway,73875111,Silver Carp,Actinopterygii,128274,3,0,Tue Apr 13 2021 12:12:38 GMT-0500 (CDT),2021-04-13,2021-04-13 12:12:38 UTC,UTC,232,232,,open,false,,,3630625,,2021-04-13 20:28:23 UTC,2021-04-28 05:02:09 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2021-04-07 20:01:00 -0400,,"Tippecanoe County, IN, USA",40.430380327,-86.8959360265,,Silver Carp,https://www.inaturalist.org/observations/73248011,https://inaturalist-open-data.s3.amazonaws.com/photos/119565024/medium.jpg,annifiesta,73248011,Silver Carp,Actinopterygii,128274,3,0,2021/04/07 8:01 PM EDT,2021-04-07,2021-04-08 00:01:00 UTC,Eastern Time (US & Canada),285,285,,open,false,,,3130165,,2021-04-08 00:02:43 UTC,2025-09-08 04:27:10 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-04-03 16:34:00 -0400,,"Hovey Lake Fish and Wildlife Area, Point Township, IN 47620, USA",37.816667,-87.933333,,Silver Carp,https://www.inaturalist.org/observations/72865944,https://static.inaturalist.org/photos/118882913/medium.jpg,isaac-m,72865944,Silver Carp,Actinopterygii,128274,2,0,2021/04/03 4:34 PM EDT,2021-04-03,2021-04-03 20:34:00 UTC,Indiana (East),1713,1713,,open,false,,,2684300,Isaac M,2021-04-04 05:24:30 UTC,2025-09-08 04:27:03 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2021-03-13 10:17:49 -0600,The dried up slough above Cora Island in the Missouri River was littered with a hundred of these skeletons.,"Big Muddy National Fish and Wildlife Refuge, West Alton, MO, US",38.8379866667,-90.1659083333,,Silver Carp,https://www.inaturalist.org/observations/71207979,https://inaturalist-open-data.s3.amazonaws.com/photos/115896788/medium.jpg,bobvirag,71207979,Silver Carp,Actinopterygii,128274,1,0,Sat Mar 13 2021 10:17:49 GMT-0600 (CST),2021-03-13,2021-03-13 16:17:49 UTC,Central Time (US & Canada),4,4,,open,false,,,591320,Bob Virag,2021-03-14 12:10:15 UTC,2024-09-07 03:15:50 UTC,research,CC-BY,NA,3,false
Hypophthalmichthys molitrix,2021-03-11 16:35:00 -0600,,Eagle Bluffs Conservation Area,38.8527425,-92.435696,,Silver Carp,https://www.inaturalist.org/observations/71168128,https://inaturalist-open-data.s3.amazonaws.com/photos/115825290/medium.jpeg,como_plants_animals_rocks,71168128,Silver Carp,Actinopterygii,128274,2,0,2021/03/11 4:35 PM CST,2021-03-11,2021-03-11 22:35:00 UTC,Central Time (US & Canada),2023,2023,,open,false,,,3982813,cpar,2021-03-13 22:54:50 UTC,2024-08-03 14:05:55 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-03-08 17:53:14 -0500,,"West Lafayette, IN, US",40.43115333,-86.89717167,,Silver Carp,https://www.inaturalist.org/observations/70904942,https://inaturalist-open-data.s3.amazonaws.com/photos/115354757/medium.jpg,mularo1,70904942,Silver Carp,Actinopterygii,128274,3,0,Mon Mar 08 2021 17:53:14 GMT-0500 (EST),2021-03-08,2021-03-08 22:53:14 UTC,Eastern Time (US & Canada),24,24,,open,false,,,499113,,2021-03-09 23:05:04 UTC,2025-09-08 04:26:55 UTC,research,CC0,NA,3,false
Hypophthalmichthys molitrix,2021-03-07 15:01:00 UTC,,"Lewistown, IL, US",40.3441481544,-90.0930923331,,Silver Carp,https://www.inaturalist.org/observations/70836072,https://inaturalist-open-data.s3.amazonaws.com/photos/115230546/medium.jpg,redadmiral98,70836072,Silver Carp,Actinopterygii,128274,2,0,Sun Mar 07 2021 15:01:00 GMT-0600 (CST),2021-03-07,2021-03-07 15:01:00 UTC,UTC,122,122,,open,false,,,1853317,Connor Ross,2021-03-08 21:01:59 UTC,2021-03-09 22:19:01 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2014-06-21 08:50:00 -0500,Silver carp taking flight below a dam on the Big Muddy River in southern Illinois. June 2014. ,"Franklin County, IL, USA",38.0374677132,-88.9565288623,,Silver Carp,https://www.inaturalist.org/observations/70793875,https://inaturalist-open-data.s3.amazonaws.com/photos/115150922/medium.jpeg,moxostoma,70793875,Silver Carp,Actinopterygii,128274,2,0,2014/06/21 8:50 AM CDT,2014-06-21,2014-06-21 13:50:00 UTC,Central Time (US & Canada),31,31,,open,false,,,510111,,2021-03-08 03:31:39 UTC,2024-10-18 21:47:37 UTC,research,CC-BY,NA,NA,false
Hypophthalmichthys molitrix,2016-02-22 18:00:00 -0500,Some fish caught by fisherman out of Thanh Nhàn lake ,"Location: 21.005358, 105.858178",21.0053578443,105.8581779152,,Silver Carp,https://www.inaturalist.org/observations/69974206,https://inaturalist-open-data.s3.amazonaws.com/photos/113666789/medium.jpeg,zacpeterson,69974206,Silver Carp,Actinopterygii,128274,1,0,2016-02-22 6:00:00 PM EST,2016-02-22,2016-02-22 23:00:00 UTC,Eastern Time (US & Canada),5,5,,open,false,,,1514188,Zac Peterson,2021-02-22 07:09:05 UTC,2021-03-18 15:03:28 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2020-07-11 10:22:49 +0300,,"Краснодарский край, Россия, 353995",44.6999705826,37.5954813883,,Silver Carp,https://www.inaturalist.org/observations/69923169,https://inaturalist-open-data.s3.amazonaws.com/photos/113574581/medium.jpeg,yarikbear,69923169,Белый толстолобик,Actinopterygii,128274,1,0,2020-07-11 10:22:49 AM GMT+03:00,2020-07-11,2020-07-11 07:22:49 UTC,Baghdad,263,263,,open,false,gps,gps,3442455,Ярослав Селивёрстов,2021-02-21 14:49:55 UTC,2021-06-17 07:01:14 UTC,research,CC-BY-NC,NA,2,false
Hypophthalmichthys molitrix,2021-02-12 11:14:00 +0800,,,22.531195121,114.1434328871,,Silver Carp,https://www.inaturalist.org/observations/69450650,https://inaturalist-open-data.s3.amazonaws.com/photos/112688912/medium.jpg,oryzias,69450650,Silver Carp,Actinopterygii,128274,1,0,2021/02/12 11:14 AM HKT,2021-02-12,2021-02-12 03:14:00 UTC,Hong Kong,291,30278,obscured,open,true,,,30342,H.T.Cheng,2021-02-12 09:57:59 UTC,2021-12-04 23:53:20 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2021-01-16 17:32:00 UTC,,"Pulaski County, IL, USA",37.2917227283,-89.0682898631,,Silver Carp,https://www.inaturalist.org/observations/68689755,https://static.inaturalist.org/photos/111290107/medium.png,hannah314,68689755,Silver Carp,Actinopterygii,128274,3,0,2021/01/16 5:32 PM UTC,2021-01-16,2021-01-16 17:32:00 UTC,UTC,15,15,,open,false,,,1421425,Hannah Holmquist,2021-01-27 17:33:47 UTC,2021-02-07 15:20:05 UTC,research,,NA,NA,false
Hypophthalmichthys molitrix,2021-01-06 16:46:52 UTC,,"SSR-N, Cottleville, MO, US",38.7527659906,-90.6508968918,,Silver Carp,https://www.inaturalist.org/observations/67683413,https://inaturalist-open-data.s3.amazonaws.com/photos/109436327/medium.jpg,beckyandsebastian,67683413,Silver Carp,Actinopterygii,128274,5,0,Wed Jan 06 2021 16:46:52 GMT-0600 (CST),2021-01-06,2021-01-06 16:46:52 UTC,UTC,510,510,,open,false,,,2834497,,2021-01-06 23:47:00 UTC,2025-09-06 14:19:39 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2020-12-17 15:21:24 UTC,,"Hazelwood, MO 63043, USA",38.7291079,-90.4848931,,Silver Carp,https://www.inaturalist.org/observations/66710564,https://static.inaturalist.org/photos/107604596/medium.jpeg,puppylove1,66710564,Silver Carp,Actinopterygii,128274,1,0,2020-12-17 3:21:24 PM CST,2020-12-17,2020-12-17 15:21:24 UTC,UTC,1399,1399,,open,false,,,2226655,Puppy love,2020-12-17 21:22:13 UTC,2024-11-08 14:53:27 UTC,research,,NA,2,false
Hypophthalmichthys molitrix,2020-10-26 09:51:46 -0500,,"Ciudad Valles, S.L.P., MX",21.83815833,-99.02857217,,Silver Carp,https://www.inaturalist.org/observations/63612406,https://inaturalist-open-data.s3.amazonaws.com/photos/102121724/medium.jpg,emmanuelocejo,63612406,Carpa plateada,Actinopterygii,128274,1,0,Mon Oct 26 2020 09:51:46 GMT-0600 (CST),2020-10-26,2020-10-26 14:51:46 UTC,Central Time (US & Canada),165,165,,open,false,,,1237017,,2020-10-27 02:56:28 UTC,2021-05-11 19:26:45 UTC,research,CC-BY-NC,NA,3,false
Hypophthalmichthys molitrix,2020-10-23 16:02:00 UTC,,"Lake County, TN, USA",36.3515969811,-89.4051009,,Silver Carp,https://www.inaturalist.org/observations/63498994,https://inaturalist-open-data.s3.amazonaws.com/photos/101915446/medium.jpeg,tennesseehills,63498994,Silver Carp,Actinopterygii,128274,1,0,2020/10/23 4:02 PM UTC,2020-10-23,2020-10-23 16:02:00 UTC,UTC,2,2,,open,false,,,1566366,,2020-10-25 17:46:49 UTC,2024-11-08 14:57:50 UTC,research,CC-BY-NC,NA,NA,false
Hypophthalmichthys molitrix,2020-10-23 16:02:00 UTC,Dead. Found lying on the ground everywhere around the spillway.,"Lake County, TN, USA",36.3515043557,-89.4050813744,,Silver Carp,https://www.inaturalist.org/observations/63498807,https://inaturalist-open-data.s3.amazonaws.com/photos/101915188/medium.jpeg,tennesseehills,63498807,Silver Carp,Actinopterygii,128274,1,0,2020/10/23 4:02 PM UTC,2020-10-23,2020-10-23 16:02:00 UTC,UTC,4,4,,open,false,,,1566366,,2020-10-25 17:44:35 UTC,2024-11-08 14:57:50 UTC,research,CC-BY-NC,NA,NA,false
